Product,Description,Unit,Effective Date,Network,Price Category,Content Code,User Type,Hours of Availability,Modifier,Price
OFFPEAK,Off Peak Central Otago CCSD15 uncontrolled standard variable charge,KWH,1/04/2025,DUNE,CCSD15,N|D,standard,all,Peak,0.4365
OFFPEAK,Off Peak Central Otago CCSD15 controlled 20low user variable charge,KWH,1/04/2025,DUNE,CCSD15,CN,low_user,13,DEFAULT,0.2304
OFFPEAK,Off Peak Central Otago CCSD15 controlled 20low user variable charge,KWH,1/04/2025,DUNE,CCSD15,CN,low_user,11,DEFAULT,0.2304
OFFPEAK,Off Peak Central Otago CCSD15 night only standard variable charge,KWH,1/04/2025,DUNE,CCSD15,NO,standard,9,DEFAULT,0.2281
OFFPEAK,Off Peak Central Otago CCSD15 night only standard variable charge,KWH,1/04/2025,DUNE,CCSD15,NO,standard,8,DEFAULT,0.2281
OFFPEAK,Off Peak Central Otago CCSD15 night only standard variable charge,KWH,1/04/2025,DUNE,CCSD15,CN,standard,9,DEFAULT,0.2281
OFFPEAK,Off Peak Central Otago CCSD15 controlled 20low user variable charge,KWH,1/04/2025,DUNE,CCSD15,NB,low_user,20,DEFAULT,0.2304
OFFPEAK,Off Peak Central Otago CCSD15 controlled 20low user variable charge,KWH,1/04/2025,DUNE,CCSD15,NB,low_user,17,DEFAULT,0.2304
OFFPEAK,Off Peak Central Otago CCSD15 controlled 20low user variable charge,KWH,1/04/2025,DUNE,CCSD15,NB,low_user,16,DEFAULT,0.2304
OFFPEAK,Off Peak Central Otago CCSD15 controlled 20low user variable charge,KWH,1/04/2025,DUNE,CCSD15,NB,low_user,13,DEFAULT,0.2304
OFFPEAK,Off Peak Central Otago CCSD15 controlled 20low user variable charge,KWH,1/04/2025,DUNE,CCSD15,NB,low_user,11,DEFAULT,0.2304
OFFPEAK,Off Peak Central Otago CCSD15 night only standard variable charge,KWH,1/04/2025,DUNE,CCSD15,CN,standard,8,DEFAULT,0.2281
OFFPEAK,Off Peak Central Otago CCSD15 uncontrolled standard variable charge,KWH,1/04/2025,DUNE,CCSD15,N,standard,all,Offpeak,0.3270
OFFPEAK,Off Peak Central Otago CCSD15 uncontrolled standard variable charge,KWH,1/04/2025,DUNE,CCSD15,N,standard,all,Peak,0.4365
OFFPEAK,Off Peak Central Otago CCSD15 controlled 20low user variable charge,KWH,1/04/2025,DUNE,CCSD15,CN,low_user,20,DEFAULT,0.2304
OFFPEAK,Off Peak Central Otago CCSD15 controlled 20low user variable charge,KWH,1/04/2025,DUNE,CCSD15,CN,low_user,17,DEFAULT,0.2304
OFFPEAK,Off Peak Central Otago CCSD15 controlled 20low user variable charge,KWH,1/04/2025,DUNE,CCSD15,CN,low_user,16,DEFAULT,0.2304
OFFPEAK,Off Peak Central Otago CCSD8 uncontrolled low user variable charge,KWH,1/04/2025,DUNE,CCSD8,UN,low_user,all,Offpeak,0.3270
OFFPEAK,Off Peak Central Otago CCSD8 uncontrolled low user variable charge,KWH,1/04/2025,DUNE,CCSD8,UN,low_user,all,Peak,0.4365
OFFPEAK,Off Peak Central Otago CCSD8 uncontrolled low user variable charge,KWH,1/04/2025,DUNE,CCSD8,N|D,low_user,all,Offpeak,0.3270
OFFPEAK,Off Peak Central Otago CCSD8 uncontrolled low user variable charge,KWH,1/04/2025,DUNE,CCSD8,N|D,low_user,all,Peak,0.4365
OFFPEAK,Off Peak Central Otago CCSD8 uncontrolled low user variable charge,KWH,1/04/2025,DUNE,CCSD8,D,low_user,all,Offpeak,0.3270
OFFPEAK,Off Peak Central Otago CCSD8 uncontrolled low user variable charge,KWH,1/04/2025,DUNE,CCSD8,D,low_user,all,Peak,0.4365
OFFPEAK,Off Peak Central Otago CCSD8 uncontrolled low user variable charge,KWH,1/04/2025,DUNE,CCSD8,N,low_user,all,Offpeak,0.3270
OFFPEAK,Off Peak Central Otago CCSD8 uncontrolled low user variable charge,KWH,1/04/2025,DUNE,CCSD8,N,low_user,all,Peak,0.4365
OFFPEAK,Off Peak Central Otago CCSD8 controlled 20low user variable charge,KWH,1/04/2025,DUNE,CCSD8,CN,low_user,11,DEFAULT,0.2223
OFFPEAK,Off Peak Central Otago CCSD8 controlled 20low user variable charge,KWH,1/04/2025,DUNE,CCSD8,CN,low_user,13,DEFAULT,0.2223
OFFPEAK,Off Peak Central Otago CCSD8 controlled 20low user variable charge,KWH,1/04/2025,DUNE,CCSD8,CN,low_user,16,DEFAULT,0.2223
OFFPEAK,Off Peak Central Otago CCSD8 controlled 20low user variable charge,KWH,1/04/2025,DUNE,CCSD8,CN,low_user,17,DEFAULT,0.2223
OFFPEAK,Off Peak Central Otago CCSD8 controlled 20low user variable charge,KWH,1/04/2025,DUNE,CCSD8,CN,low_user,20,DEFAULT,0.2223
OFFPEAK,Off Peak Central Otago CCSD8 controlled 20low user variable charge,KWH,1/04/2025,DUNE,CCSD8,NB,low_user,11,DEFAULT,0.2223
OFFPEAK,Off Peak Central Otago CCSD8 controlled 20low user variable charge,KWH,1/04/2025,DUNE,CCSD8,NB,low_user,13,DEFAULT,0.2223
OFFPEAK,Off Peak Central Otago CCSD8 controlled 20low user variable charge,KWH,1/04/2025,DUNE,CCSD8,NB,low_user,16,DEFAULT,0.2223
OFFPEAK,Off Peak Central Otago CCSD8 controlled 20low user variable charge,KWH,1/04/2025,DUNE,CCSD8,NB,low_user,17,DEFAULT,0.2223
OFFPEAK,Off Peak Central Otago CCSD8 controlled 20low user variable charge,KWH,1/04/2025,DUNE,CCSD8,NB,low_user,20,DEFAULT,0.2223
OFFPEAK,Off Peak Central Otago CCSD8 night only low user variable charge,KWH,1/04/2025,DUNE,CCSD8,CN,low_user,8,DEFAULT,0.2281
OFFPEAK,Off Peak Central Otago CCSD8 night only low user variable charge,KWH,1/04/2025,DUNE,CCSD8,CN,low_user,9,DEFAULT,0.2281
OFFPEAK,Off Peak Central Otago CCSD8 night only low user variable charge,KWH,1/04/2025,DUNE,CCSD8,NO,low_user,8,DEFAULT,0.2281
OFFPEAK,Off Peak Central Otago CCSD8 night only low user variable charge,KWH,1/04/2025,DUNE,CCSD8,NO,low_user,9,DEFAULT,0.2281
OFFPEAK,Off Peak Central Otago CCSD8 uncontrolled standard variable charge,KWH,1/04/2025,DUNE,CCSD8,UN,standard,all,Offpeak,0.3270
OFFPEAK,Off Peak Central Otago CCSD8 uncontrolled standard variable charge,KWH,1/04/2025,DUNE,CCSD8,UN,standard,all,Peak,0.4365
OFFPEAK,Off Peak Central Otago CCSD8 uncontrolled standard variable charge,KWH,1/04/2025,DUNE,CCSD8,N|D,standard,all,Offpeak,0.3270
OFFPEAK,Off Peak Central Otago CCSD8 uncontrolled standard variable charge,KWH,1/04/2025,DUNE,CCSD8,N|D,standard,all,Peak,0.4365
OFFPEAK,Off Peak Central Otago CCSD8 uncontrolled standard variable charge,KWH,1/04/2025,DUNE,CCSD8,D,standard,all,Offpeak,0.3270
OFFPEAK,Off Peak Central Otago CCSD8 uncontrolled standard variable charge,KWH,1/04/2025,DUNE,CCSD8,D,standard,all,Peak,0.4365
OFFPEAK,Off Peak Central Otago CCSD8 uncontrolled standard variable charge,KWH,1/04/2025,DUNE,CCSD8,N,standard,all,Offpeak,0.3270
OFFPEAK,Off Peak Central Otago CCSD8 uncontrolled standard variable charge,KWH,1/04/2025,DUNE,CCSD8,N,standard,all,Peak,0.4365
OFFPEAK,Off Peak Central Otago CCSD8 controlled 20 standard variable charge,KWH,1/04/2025,DUNE,CCSD8,CN,standard,11,DEFAULT,0.2223
OFFPEAK,Off Peak Central Otago CCSD8 controlled 20 standard variable charge,KWH,1/04/2025,DUNE,CCSD8,CN,standard,13,DEFAULT,0.2223
OFFPEAK,Off Peak Central Otago CCSD8 controlled 20 standard variable charge,KWH,1/04/2025,DUNE,CCSD8,CN,standard,16,DEFAULT,0.2223
OFFPEAK,Off Peak Central Otago CCSD8 controlled 20 standard variable charge,KWH,1/04/2025,DUNE,CCSD8,CN,standard,17,DEFAULT,0.2223
OFFPEAK,Off Peak Central Otago CCSD8 controlled 20 standard variable charge,KWH,1/04/2025,DUNE,CCSD8,CN,standard,20,DEFAULT,0.2223
OFFPEAK,Off Peak Central Otago CCSD8 controlled 20 standard variable charge,KWH,1/04/2025,DUNE,CCSD8,NB,standard,11,DEFAULT,0.2223
OFFPEAK,Off Peak Central Otago CCSD8 controlled 20 standard variable charge,KWH,1/04/2025,DUNE,CCSD8,NB,standard,13,DEFAULT,0.2223
OFFPEAK,Off Peak Central Otago CCSD8 controlled 20 standard variable charge,KWH,1/04/2025,DUNE,CCSD8,NB,standard,16,DEFAULT,0.2223
OFFPEAK,Off Peak Central Otago CCSD8 controlled 20 standard variable charge,KWH,1/04/2025,DUNE,CCSD8,NB,standard,17,DEFAULT,0.2223
OFFPEAK,Off Peak Central Otago CCSD8 controlled 20 standard variable charge,KWH,1/04/2025,DUNE,CCSD8,NB,standard,20,DEFAULT,0.2223
OFFPEAK,Off Peak Central Otago CCSD8 night only standard variable charge,KWH,1/04/2025,DUNE,CCSD8,CN,standard,8,DEFAULT,0.2281
OFFPEAK,Off Peak Central Otago CCSD8 night only standard variable charge,KWH,1/04/2025,DUNE,CCSD8,CN,standard,9,DEFAULT,0.2281
OFFPEAK,Off Peak Central Otago CCSD8 night only standard variable charge,KWH,1/04/2025,DUNE,CCSD8,NO,standard,8,DEFAULT,0.2281
OFFPEAK,Off Peak Central Otago CCSD8 night only standard variable charge,KWH,1/04/2025,DUNE,CCSD8,NO,standard,9,DEFAULT,0.2281
OFFPEAK,Off Peak Queenstown FKSD15 controlled 20low user variable charge,KWH,1/04/2025,DUNE,FKSD15,CN,low_user,13,DEFAULT,0.1988
OFFPEAK,Off Peak Queenstown FKSD15 uncontrolled low user variable charge,KWH,1/04/2025,DUNE,FKSD15,UN,low_user,all,Offpeak,0.2645
OFFPEAK,Off Peak Queenstown FKSD15 uncontrolled low user variable charge,KWH,1/04/2025,DUNE,FKSD15,UN,low_user,all,Peak,0.3740
OFFPEAK,Off Peak Queenstown FKSD15 uncontrolled low user variable charge,KWH,1/04/2025,DUNE,FKSD15,N|D,low_user,all,Offpeak,0.2645
OFFPEAK,Off Peak Queenstown FKSD15 uncontrolled low user variable charge,KWH,1/04/2025,DUNE,FKSD15,N|D,low_user,all,Peak,0.3740
OFFPEAK,Off Peak Queenstown FKSD15 uncontrolled low user variable charge,KWH,1/04/2025,DUNE,FKSD15,D,low_user,all,Offpeak,0.2645
OFFPEAK,Off Peak Queenstown FKSD15 uncontrolled low user variable charge,KWH,1/04/2025,DUNE,FKSD15,D,low_user,all,Peak,0.3740
OFFPEAK,Off Peak Queenstown FKSD15 uncontrolled low user variable charge,KWH,1/04/2025,DUNE,FKSD15,N,low_user,all,Offpeak,0.2645
OFFPEAK,Off Peak Queenstown FKSD15 uncontrolled low user variable charge,KWH,1/04/2025,DUNE,FKSD15,N,low_user,all,Peak,0.3740
OFFPEAK,Off Peak Queenstown FKSD15 controlled 20low user variable charge,KWH,1/04/2025,DUNE,FKSD15,CN,low_user,11,DEFAULT,0.1988
OFFPEAK,Off Peak Queenstown FKSD15 controlled 20low user variable charge,KWH,1/04/2025,DUNE,FKSD15,CN,low_user,16,DEFAULT,0.1988
OFFPEAK,Off Peak Queenstown FKSD15 controlled 20low user variable charge,KWH,1/04/2025,DUNE,FKSD15,CN,low_user,17,DEFAULT,0.1988
OFFPEAK,Off Peak Queenstown FKSD15 controlled 20low user variable charge,KWH,1/04/2025,DUNE,FKSD15,CN,low_user,20,DEFAULT,0.1988
OFFPEAK,Off Peak Queenstown FKSD15 controlled 20low user variable charge,KWH,1/04/2025,DUNE,FKSD15,NB,low_user,11,DEFAULT,0.1988
OFFPEAK,Off Peak Queenstown FKSD15 controlled 20low user variable charge,KWH,1/04/2025,DUNE,FKSD15,NB,low_user,13,DEFAULT,0.1988
OFFPEAK,Off Peak Queenstown FKSD15 controlled 20low user variable charge,KWH,1/04/2025,DUNE,FKSD15,NB,low_user,16,DEFAULT,0.1988
OFFPEAK,Off Peak Queenstown FKSD15 controlled 20low user variable charge,KWH,1/04/2025,DUNE,FKSD15,NB,low_user,17,DEFAULT,0.1988
OFFPEAK,Off Peak Queenstown FKSD15 controlled 20low user variable charge,KWH,1/04/2025,DUNE,FKSD15,NB,low_user,20,DEFAULT,0.1988
OFFPEAK,Off Peak Queenstown FKSD15 night only low user variable charge,KWH,1/04/2025,DUNE,FKSD15,CN,low_user,8,DEFAULT,0.1980
OFFPEAK,Off Peak Queenstown FKSD15 night only low user variable charge,KWH,1/04/2025,DUNE,FKSD15,CN,low_user,9,DEFAULT,0.1980
OFFPEAK,Off Peak Queenstown FKSD15 night only low user variable charge,KWH,1/04/2025,DUNE,FKSD15,NO,low_user,8,DEFAULT,0.1980
OFFPEAK,Off Peak Queenstown FKSD15 night only low user variable charge,KWH,1/04/2025,DUNE,FKSD15,NO,low_user,9,DEFAULT,0.1980
OFFPEAK,Off Peak Queenstown FKSD15 uncontrolled standard variable charge,KWH,1/04/2025,DUNE,FKSD15,UN,standard,all,Offpeak,0.2564
OFFPEAK,Off Peak Queenstown FKSD15 uncontrolled standard variable charge,KWH,1/04/2025,DUNE,FKSD15,UN,standard,all,Peak,0.3659
OFFPEAK,Off Peak Queenstown FKSD15 uncontrolled standard variable charge,KWH,1/04/2025,DUNE,FKSD15,N|D,standard,all,Offpeak,0.2564
OFFPEAK,Off Peak Queenstown FKSD15 uncontrolled standard variable charge,KWH,1/04/2025,DUNE,FKSD15,N|D,standard,all,Peak,0.3659
OFFPEAK,Off Peak Queenstown FKSD15 uncontrolled standard variable charge,KWH,1/04/2025,DUNE,FKSD15,D,standard,all,Offpeak,0.2564
OFFPEAK,Off Peak Queenstown FKSD15 uncontrolled standard variable charge,KWH,1/04/2025,DUNE,FKSD15,D,standard,all,Peak,0.3659
OFFPEAK,Off Peak Queenstown FKSD15 uncontrolled standard variable charge,KWH,1/04/2025,DUNE,FKSD15,N,standard,all,Offpeak,0.2564
OFFPEAK,Off Peak Queenstown FKSD15 uncontrolled standard variable charge,KWH,1/04/2025,DUNE,FKSD15,N,standard,all,Peak,0.3659
OFFPEAK,Off Peak Queenstown FKSD15 controlled 20 standard variable charge,KWH,1/04/2025,DUNE,FKSD15,CN,standard,11,DEFAULT,0.1907
OFFPEAK,Off Peak Queenstown FKSD15 controlled 20 standard variable charge,KWH,1/04/2025,DUNE,FKSD15,CN,standard,13,DEFAULT,0.1907
OFFPEAK,Off Peak Queenstown FKSD15 controlled 20 standard variable charge,KWH,1/04/2025,DUNE,FKSD15,CN,standard,16,DEFAULT,0.1907
OFFPEAK,Off Peak Queenstown FKSD15 controlled 20 standard variable charge,KWH,1/04/2025,DUNE,FKSD15,CN,standard,17,DEFAULT,0.1907
OFFPEAK,Off Peak Queenstown FKSD15 controlled 20 standard variable charge,KWH,1/04/2025,DUNE,FKSD15,CN,standard,20,DEFAULT,0.1907
OFFPEAK,Off Peak Queenstown FKSD15 controlled 20 standard variable charge,KWH,1/04/2025,DUNE,FKSD15,NB,standard,11,DEFAULT,0.1907
OFFPEAK,Off Peak Queenstown FKSD15 controlled 20 standard variable charge,KWH,1/04/2025,DUNE,FKSD15,NB,standard,13,DEFAULT,0.1907
OFFPEAK,Off Peak Queenstown FKSD15 controlled 20 standard variable charge,KWH,1/04/2025,DUNE,FKSD15,NB,standard,16,DEFAULT,0.1907
OFFPEAK,Off Peak Queenstown FKSD15 controlled 20 standard variable charge,KWH,1/04/2025,DUNE,FKSD15,NB,standard,17,DEFAULT,0.1907
OFFPEAK,Off Peak Queenstown FKSD15 controlled 20 standard variable charge,KWH,1/04/2025,DUNE,FKSD15,NB,standard,20,DEFAULT,0.1907
OFFPEAK,Off Peak Queenstown FKSD15 night only standard variable charge,KWH,1/04/2025,DUNE,FKSD15,CN,standard,8,DEFAULT,0.1899
OFFPEAK,Off Peak Queenstown FKSD15 night only standard variable charge,KWH,1/04/2025,DUNE,FKSD15,CN,standard,9,DEFAULT,0.1899
OFFPEAK,Off Peak Queenstown FKSD15 night only standard variable charge,KWH,1/04/2025,DUNE,FKSD15,NO,standard,8,DEFAULT,0.1899
OFFPEAK,Off Peak Queenstown FKSD15 night only standard variable charge,KWH,1/04/2025,DUNE,FKSD15,NO,standard,9,DEFAULT,0.1899
OFFPEAK,Off Peak Queenstown FKSD8 night only standard variable charge,KWH,1/04/2025,DUNE,FKSD8,NO,standard,8,DEFAULT,0.1899
OFFPEAK,Off Peak Queenstown FKSD8 night only standard variable charge,KWH,1/04/2025,DUNE,FKSD8,CN,standard,9,DEFAULT,0.1899
OFFPEAK,Off Peak Queenstown FKSD8 night only standard variable charge,KWH,1/04/2025,DUNE,FKSD8,CN,standard,8,DEFAULT,0.1899
OFFPEAK,Off Peak Queenstown FKSD8 controlled 20 standard variable charge,KWH,1/04/2025,DUNE,FKSD8,NB,standard,20,DEFAULT,0.1907
OFFPEAK,Off Peak Queenstown FKSD8 controlled 20 standard variable charge,KWH,1/04/2025,DUNE,FKSD8,NB,standard,17,DEFAULT,0.1907
OFFPEAK,Off Peak Queenstown FKSD8 controlled 20 standard variable charge,KWH,1/04/2025,DUNE,FKSD8,NB,standard,16,DEFAULT,0.1907
OFFPEAK,Off Peak Queenstown FKSD8 controlled 20 standard variable charge,KWH,1/04/2025,DUNE,FKSD8,NB,standard,13,DEFAULT,0.1907
OFFPEAK,Off Peak Queenstown uncontrolled standard variable charge,KWH,1/04/2025,DUNE,FKSD8,UN,standard,all,Offpeak,0.2564
OFFPEAK,Off Peak Queenstown uncontrolled standard variable charge,KWH,1/04/2025,DUNE,FKSD8,UN,standard,all,Peak,0.3659
OFFPEAK,Off Peak Queenstown uncontrolled standard variable charge,KWH,1/04/2025,DUNE,FKSD8,N|D,standard,all,Offpeak,0.2564
OFFPEAK,Off Peak Queenstown uncontrolled standard variable charge,KWH,1/04/2025,DUNE,FKSD8,N|D,standard,all,Peak,0.3659
OFFPEAK,Off Peak Queenstown uncontrolled standard variable charge,KWH,1/04/2025,DUNE,FKSD8,D,standard,all,Offpeak,0.2564
OFFPEAK,Off Peak Queenstown uncontrolled standard variable charge,KWH,1/04/2025,DUNE,FKSD8,D,standard,all,Peak,0.3659
OFFPEAK,Off Peak Queenstown uncontrolled standard variable charge,KWH,1/04/2025,DUNE,FKSD8,N,standard,all,Offpeak,0.2564
OFFPEAK,Off Peak Queenstown uncontrolled standard variable charge,KWH,1/04/2025,DUNE,FKSD8,N,standard,all,Peak,0.3659
OFFPEAK,Off Peak Queenstown FKSD8 controlled 20 standard variable charge,KWH,1/04/2025,DUNE,FKSD8,CN,standard,11,DEFAULT,0.1907
OFFPEAK,Off Peak Queenstown FKSD8 controlled 20 standard variable charge,KWH,1/04/2025,DUNE,FKSD8,CN,standard,13,DEFAULT,0.1907
OFFPEAK,Off Peak Queenstown FKSD8 controlled 20 standard variable charge,KWH,1/04/2025,DUNE,FKSD8,CN,standard,16,DEFAULT,0.1907
OFFPEAK,Off Peak Queenstown FKSD8 controlled 20 standard variable charge,KWH,1/04/2025,DUNE,FKSD8,NB,standard,11,DEFAULT,0.1907
OFFPEAK,Off Peak Queenstown FKSD8 controlled 20 standard variable charge,KWH,1/04/2025,DUNE,FKSD8,CN,standard,17,DEFAULT,0.1907
OFFPEAK,Off Peak Queenstown FKSD8 controlled 20 standard variable charge,KWH,1/04/2025,DUNE,FKSD8,CN,standard,20,DEFAULT,0.1907
OFFPEAK,Off Peak Queenstown FKSD8 uncontrolled low user variable charge,KWH,1/04/2025,DUNE,FKSD8,UN,low_user,all,Offpeak,0.2564
OFFPEAK,Off Peak Queenstown FKSD8 uncontrolled low user variable charge,KWH,1/04/2025,DUNE,FKSD8,UN,low_user,all,Peak,0.3659
OFFPEAK,Off Peak Queenstown FKSD8 uncontrolled low user variable charge,KWH,1/04/2025,DUNE,FKSD8,N|D,low_user,all,Offpeak,0.2564
OFFPEAK,Off Peak Queenstown FKSD8 uncontrolled low user variable charge,KWH,1/04/2025,DUNE,FKSD8,N|D,low_user,all,Peak,0.3659
OFFPEAK,Off Peak Queenstown FKSD8 uncontrolled low user variable charge,KWH,1/04/2025,DUNE,FKSD8,D,low_user,all,Offpeak,0.2564
OFFPEAK,Off Peak Queenstown FKSD8 uncontrolled low user variable charge,KWH,1/04/2025,DUNE,FKSD8,D,low_user,all,Peak,0.3659
OFFPEAK,Off Peak Queenstown FKSD8 uncontrolled low user variable charge,KWH,1/04/2025,DUNE,FKSD8,N,low_user,all,Offpeak,0.2564
OFFPEAK,Off Peak Queenstown FKSD8 uncontrolled low user variable charge,KWH,1/04/2025,DUNE,FKSD8,N,low_user,all,Peak,0.3659
OFFPEAK,Off Peak Queenstown FKSD8 controlled 20low user variable charge,KWH,1/04/2025,DUNE,FKSD8,CN,low_user,11,DEFAULT,0.1907
OFFPEAK,Off Peak Queenstown FKSD8 controlled 20low user variable charge,KWH,1/04/2025,DUNE,FKSD8,CN,low_user,13,DEFAULT,0.1907
OFFPEAK,Off Peak Queenstown FKSD8 controlled 20low user variable charge,KWH,1/04/2025,DUNE,FKSD8,CN,low_user,16,DEFAULT,0.1907
OFFPEAK,Off Peak Queenstown FKSD8 controlled 20low user variable charge,KWH,1/04/2025,DUNE,FKSD8,CN,low_user,17,DEFAULT,0.1907
OFFPEAK,Off Peak Queenstown FKSD8 controlled 20low user variable charge,KWH,1/04/2025,DUNE,FKSD8,CN,low_user,20,DEFAULT,0.1907
OFFPEAK,Off Peak Queenstown FKSD8 controlled 20low user variable charge,KWH,1/04/2025,DUNE,FKSD8,NB,low_user,11,DEFAULT,0.1907
OFFPEAK,Off Peak Queenstown FKSD8 controlled 20low user variable charge,KWH,1/04/2025,DUNE,FKSD8,NB,low_user,13,DEFAULT,0.1907
OFFPEAK,Off Peak Queenstown FKSD8 controlled 20low user variable charge,KWH,1/04/2025,DUNE,FKSD8,NB,low_user,16,DEFAULT,0.1907
OFFPEAK,Off Peak Queenstown FKSD8 controlled 20low user variable charge,KWH,1/04/2025,DUNE,FKSD8,NB,low_user,17,DEFAULT,0.1907
OFFPEAK,Off Peak Queenstown FKSD8 controlled 20low user variable charge,KWH,1/04/2025,DUNE,FKSD8,NB,low_user,20,DEFAULT,0.1907
OFFPEAK,Off Peak Queenstown FKSD8 night only low user variable charge,KWH,1/04/2025,DUNE,FKSD8,CN,low_user,8,DEFAULT,0.1899
OFFPEAK,Off Peak Queenstown FKSD8 night only low user variable charge,KWH,1/04/2025,DUNE,FKSD8,CN,low_user,9,DEFAULT,0.1899
OFFPEAK,Off Peak Queenstown FKSD8 night only low user variable charge,KWH,1/04/2025,DUNE,FKSD8,NO,low_user,8,DEFAULT,0.1899
OFFPEAK,Off Peak Queenstown FKSD8 night only low user variable charge,KWH,1/04/2025,DUNE,FKSD8,NO,low_user,9,DEFAULT,0.1899
OFFPEAK,Off Peak Queenstown FKSD8 night only standard variable charge,KWH,1/04/2025,DUNE,FKSD8,NO,standard,9,DEFAULT,0.1899
OFFPEAK,Off Peak Queenstown FRSD15 uncontrolled low user variable charge,KWH,1/04/2025,DUNE,FRSD15,UN,low_user,all,Offpeak,0.2645
OFFPEAK,Off Peak Queenstown FRSD15 uncontrolled low user variable charge,KWH,1/04/2025,DUNE,FRSD15,UN,low_user,all,Peak,0.3740
OFFPEAK,Off Peak Queenstown FRSD15 uncontrolled low user variable charge,KWH,1/04/2025,DUNE,FRSD15,N|D,low_user,all,Offpeak,0.2645
OFFPEAK,Off Peak Queenstown FRSD15 uncontrolled low user variable charge,KWH,1/04/2025,DUNE,FRSD15,N|D,low_user,all,Peak,0.3740
OFFPEAK,Off Peak Queenstown FRSD15 uncontrolled low user variable charge,KWH,1/04/2025,DUNE,FRSD15,D,low_user,all,Offpeak,0.2645
OFFPEAK,Off Peak Queenstown FRSD15 uncontrolled low user variable charge,KWH,1/04/2025,DUNE,FRSD15,D,low_user,all,Peak,0.3740
OFFPEAK,Off Peak Queenstown FRSD15 uncontrolled low user variable charge,KWH,1/04/2025,DUNE,FRSD15,N,low_user,all,Offpeak,0.2645
OFFPEAK,Off Peak Queenstown FRSD15 uncontrolled low user variable charge,KWH,1/04/2025,DUNE,FRSD15,N,low_user,all,Peak,0.3740
OFFPEAK,Off Peak Queenstown FRSD15 night only standard variable charge,KWH,1/04/2025,DUNE,FRSD15,NO,standard,9,DEFAULT,0.1899
OFFPEAK,Off Peak Queenstown FRSD15 night only standard variable charge,KWH,1/04/2025,DUNE,FRSD15,NO,standard,8,DEFAULT,0.1899
OFFPEAK,Off Peak Queenstown FRSD15 night only standard variable charge,KWH,1/04/2025,DUNE,FRSD15,CN,standard,9,DEFAULT,0.1899
OFFPEAK,Off Peak Queenstown FRSD15 night only standard variable charge,KWH,1/04/2025,DUNE,FRSD15,CN,standard,8,DEFAULT,0.1899
OFFPEAK,Off Peak Queenstown FRSD15 controlled standard variable charge,KWH,1/04/2025,DUNE,FRSD15,NB,standard,20,DEFAULT,0.1907
OFFPEAK,Off Peak Queenstown FRSD15 controlled standard variable charge,KWH,1/04/2025,DUNE,FRSD15,NB,standard,17,DEFAULT,0.1907
OFFPEAK,Off Peak Queenstown FRSD15 controlled standard variable charge,KWH,1/04/2025,DUNE,FRSD15,NB,standard,16,DEFAULT,0.1907
OFFPEAK,Off Peak Queenstown FRSD15 controlled standard variable charge,KWH,1/04/2025,DUNE,FRSD15,NB,standard,13,DEFAULT,0.1907
OFFPEAK,Off Peak Queenstown FRSD15 controlled standard variable charge,KWH,1/04/2025,DUNE,FRSD15,NB,standard,11,DEFAULT,0.1907
OFFPEAK,Off Peak Queenstown FRSD15 controlled standard variable charge,KWH,1/04/2025,DUNE,FRSD15,CN,standard,20,DEFAULT,0.1907
OFFPEAK,Off Peak Queenstown FRSD15 controlled standard variable charge,KWH,1/04/2025,DUNE,FRSD15,CN,standard,17,DEFAULT,0.1907
OFFPEAK,Off Peak Queenstown FRSD15 controlled standard variable charge,KWH,1/04/2025,DUNE,FRSD15,CN,standard,16,DEFAULT,0.1907
OFFPEAK,Off Peak Queenstown FRSD15 controlled standard variable charge,KWH,1/04/2025,DUNE,FRSD15,CN,standard,13,DEFAULT,0.1907
OFFPEAK,Off Peak Queenstown FRSD15 controlled standard variable charge,KWH,1/04/2025,DUNE,FRSD15,CN,standard,11,DEFAULT,0.1907
OFFPEAK,Off Peak Queenstown FRSD15 uncontrolled standard variable charge,KWH,1/04/2025,DUNE,FRSD15,N,standard,all,Offpeak,0.2564
OFFPEAK,Off Peak Queenstown FRSD15 uncontrolled standard variable charge,KWH,1/04/2025,DUNE,FRSD15,N,standard,all,Peak,0.3659
OFFPEAK,Off Peak Queenstown FRSD15 uncontrolled standard variable charge,KWH,1/04/2025,DUNE,FRSD15,D,standard,all,Offpeak,0.2564
OFFPEAK,Off Peak Queenstown FRSD15 uncontrolled standard variable charge,KWH,1/04/2025,DUNE,FRSD15,D,standard,all,Peak,0.3659
OFFPEAK,Off Peak Queenstown FRSD15 uncontrolled standard variable charge,KWH,1/04/2025,DUNE,FRSD15,N|D,standard,all,Offpeak,0.2564
OFFPEAK,Off Peak Queenstown FRSD15 uncontrolled standard variable charge,KWH,1/04/2025,DUNE,FRSD15,N|D,standard,all,Peak,0.3659
OFFPEAK,Off Peak Queenstown FRSD15 uncontrolled standard variable charge,KWH,1/04/2025,DUNE,FRSD15,UN,standard,all,Offpeak,0.2564
OFFPEAK,Off Peak Queenstown FRSD15 uncontrolled standard variable charge,KWH,1/04/2025,DUNE,FRSD15,UN,standard,all,Peak,0.3659
OFFPEAK,Off Peak Queenstown FRSD15 night only low user variable charge,KWH,1/04/2025,DUNE,FRSD15,NO,low_user,9,DEFAULT,0.1980
